DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,FLOW_KIND,WELL_TYPE,AVG_DOWNHOLE_PRESSURE_PSI,AVG_DOWNHOLE_TEMPERATURE_F,AVG_DP_TUBING_PSI,AVG_ANNULUS_PRESS_PSI,DP_CHOKE_SIZE_PSI,AVG_WHP_P_PSI,AVG_WHT_P,BORE_OIL_VOL_STB_D,BORE_GAS_VOL_MSCF_D,BORE_WAT_VOL_STB_D,GOR_MSCF/STB,WCUT,AVG_CHOKE_SIZE_P_WAS_MISSING,AVG_DOWNHOLE_PRESSURE_PSI_WAS_MISSING,AVG_DOWNHOLE_TEMPERATURE_F_WAS_MISSING,AVG_DP_TUBING_PSI_WAS_MISSING,AVG_ANNULUS_PRESS_PSI_WAS_MISSING,BORE_WAT_VOL_STB_D_WAS_NEGATIVE,GOR_MSCF/STB_WAS_MISSING,WCUT_WAS_MISSING,WCUT_WAS_NEGATIVE
2015-04-17,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,97.91666666666669,%,production,OP,3869.030179314766,211.4126680425532,3420.689500623064,209.83660565859572,33.42629993476596,448.3406786917021,192.09960672340424,1601.8259127,1337.7098884430002,21916.4655564,0.835115650107188,0.9318902091674224,0,0,0,0,0,0,0,0,0
2015-04-18,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,97.91666666666669,%,production,OP,3874.457948732426,211.4387833617021,3425.3059212968938,210.18735074540427,34.10000144476596,449.1520274355319,192.05606472340423,1587.0448592,1326.840023783,22330.2721563,0.8360444357268108,0.9336445280140958,0,0,0,0,0,0,0,0,0
2015-04-19,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,97.91666666666669,%,production,OP,3875.279070568723,211.45430165957447,3425.889967721489,210.8796078616596,34.59207526187234,449.389102847234,192.18425459574468,1601.8888108,1299.09361714,22545.8868431,0.8109761478958198,0.9336630903914628,0,0,0,0,0,0,0,0,0
2015-04-20,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3872.982779642375,211.4411015,3423.6270753948747,211.237449588375,34.33531107025,449.3557042475,192.213459125,1608.3673151,1311.1239228420002,22597.7148775,0.8151893603734923,0.9335552402779294,0,0,0,0,0,0,0,0,0
2015-04-21,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3871.597715088375,211.438742375,3422.4569783082497,210.61911331325,33.941306278375,449.140736780125,192.154194875,1621.5759161,1340.0240607340002,21469.1342692,0.82637146212485,0.9297736664187868,0,0,0,0,0,0,0,0,0
2015-04-22,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3870.132831288375,211.426728125,3421.5089887888757,210.26909129487495,33.529924121125,448.6238424995,192.120098,1622.2677952,1332.551470214,21943.3859432,0.8214127619106915,0.9311596523818676,0,0,0,0,0,0,0,0,0
2015-04-23,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3868.7243068378752,211.423208,3420.816770760875,210.167715776125,33.134169808375,447.907536077,191.968899125,1694.4119159,1376.217743617,21705.3795328,0.8122096703303762,0.9275885890002608,0,0,0,0,0,0,0,0,0
2015-04-24,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3867.022521594625,211.423208,3420.104939365,210.26844768875,32.648890790124995,446.917582229625,191.914967,1686.5496534,1370.5889335840002,21654.1804794,0.8126585130897044,0.9277422067002976,0,0,0,0,0,0,0,0,0
2015-04-25,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3866.34889562525,211.423208,3419.538496477625,209.277046483,32.3458066945,446.810399147625,191.50504475,1671.0138227000002,1357.725554109,21910.1757464,0.8125160520307406,0.9291378487160952,0,0,0,0,0,0,0,0,0
2015-04-26,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3865.783359225375,211.413006875,3419.311759780875,209.112210796,32.252592584875,446.4715994445,191.634795875,1667.9947139,1353.822926612,21540.272020300003,0.8116470126254636,0.928129285439398,0,0,0,0,0,0,0,0,0
2015-04-27,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3865.422616481501,211.40243225,3419.5716648552498,208.8316710445,31.622780178,445.85095162625,191.30765,1676.4859574000002,1356.810197085,21626.7569078,0.8093179612367446,0.928057825810004,0,0,0,0,0,0,0,0,0
2015-04-28,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3865.0004833825,211.394292125,3420.27175119475,207.795661588875,30.746107051875,444.72873218775,190.12680125000003,1670.4477398,1349.782218638,21429.1310776,0.8080361848372506,0.927684926508629,0,0,0,0,0,0,0,0,0
2015-04-29,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3864.942731063875,211.386128,3419.812612254375,208.5968786955,30.739888547625,445.1301188095,190.421743625,1672.2088866,1346.654395659,20973.9375279,0.8053146986899884,0.926159230096238,0,0,0,0,0,0,0,0,0
2015-04-30,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3866.570099726624,211.37572925,3419.039281724875,208.4652808835,31.0159049265,447.53081800175,191.444661875,1678.9389833,1351.986209065,20716.6214008,0.8052622653431006,0.9250325084746716,0,0,0,0,0,0,0,0,0
2015-05-01,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3864.243687185,211.368541625,3418.505553971375,208.30741306375,30.977013591125,445.73813321362496,191.6035595,1677.9326136999998,1344.076422559,20701.777449200003,0.8010312283013468,0.9250243810583768,0,0,0,0,0,0,0,0,0
2015-05-02,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3863.6519623612494,211.354296125,3418.4692944713747,208.4370226465,30.742317934125005,445.182667889875,191.539126625,1664.5982164999998,1331.598326461,20621.4565755,0.7999517921272506,0.9253076315195304,0,0,0,0,0,0,0,0,0
2015-05-03,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3862.6097978555,211.349048,3419.12214374725,207.202906391,29.524878027,443.48765410825,189.47204825,1642.9612701,1329.484035372,20558.9358641,0.809199863421662,0.9259990594421244,0,0,0,0,0,0,0,0,0
2015-05-04,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3862.19297677325,211.335849875,3419.035136055375,206.2947146945,29.071401611875,443.157840717875,189.228677,1612.078303,1315.8977639880002,20711.0234699,0.8162740988072217,0.9277843052726192,0,0,0,0,0,0,0,0,0
2015-05-05,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3862.0594239698753,211.3276715,3418.84723630475,206.802586402875,28.890690307125,443.212187665125,189.289858625,1610.5058505000002,1322.8145011300005,20659.069639300003,0.8213658464632818,0.9276813403453672,0,0,0,0,0,0,0,0,0
2015-05-06,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3861.98274419225,211.312039625,3419.613493210125,206.17904084625,27.939331675875,442.369250982125,188.7117515,1580.1260682,1296.0558466460002,20660.3276013,0.8202230649370919,0.9289526152801936,0,0,0,0,0,0,0,0,0
2015-05-07,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3861.483556634125,211.3081565,3417.90255546475,206.65393151775,29.001747112375,443.581001169375,190.67258675,1583.9628523,1290.6551695750002,20585.1643718,0.8148266657269764,0.9285509602480844,0,0,0,0,0,0,0,0,0
2015-05-08,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3861.3298103108746,211.295550125,3417.89842188175,207.31902743975,29.005892781875,443.431388429125,190.744724375,1564.9676261,1310.520041472,20570.5720126,0.8374103205814553,0.9293006788339628,0,0,0,0,0,0,0,0,0
2015-05-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3860.991720689625,211.293241625,3418.4477291337503,206.4775592665,28.43071739825,442.543991555875,189.456434,1569.5591874,1282.082173003,20616.9279123,0.8168421957548411,0.9292560746391788,0,0,0,0,0,0,0,0,0
2015-05-10,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3860.8027905648746,211.2804005,3418.392128212125,207.340399393375,28.329030652125,442.41066235275,190.00636775,1569.4333912000002,1285.337835196,20569.6285411,0.8189820876776563,0.9291102127091364,0,0,0,0,0,0,0,0,0
2015-05-11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3860.29214500475,211.277135375,3418.671459313625,206.213998025875,27.490139925,441.620685691125,188.578653875,1569.7478817,1284.0096493290002,20479.4955638,0.8179718949124799,0.9288071771904552,0,0,0,0,0,0,0,0,0
2015-05-12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3860.0440423976247,211.26034325,3418.519652873625,206.530075109,27.16906809575,441.524389524,187.496067875,1567.2319576999998,1280.120794565,20446.7256537,0.8168036570946705,0.9288073509831596,0,0,0,0,0,0,0,0,0
2015-05-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3864.301699363375,211.249638125,3418.0915248706247,206.428379298,27.910372421875,446.21017449275,190.511976125,1553.6459681,1266.835051278,20318.7909183,0.815394933780989,0.928967861415294,0,0,0,0,0,0,0,0,0
2015-05-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3867.648928630125,211.23750987500003,3417.48254958975,206.618521094375,28.640034426875,450.166379040375,190.9975355,1376.9023071,1121.040078063,20390.6834466,0.8141754663946412,0.9367452907878882,0,0,0,0,0,0,0,0,0
2015-05-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3867.5193885447497,211.226487125,3417.3530880666253,207.02231897287496,28.02210909275,450.166300478125,190.55418875,1376.5249185,1118.396772768,20314.5138475,0.8124784068469443,0.9365394652902628,0,0,0,0,0,0,0,0,0
2015-05-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3867.48987331175,211.225112375,3417.427456301125,206.787236547875,27.703312547125,450.062417010625,190.38798125,1384.8903658000002,1121.706466452,20291.3673467,0.8099604807374274,0.9361102647805584,0,0,0,0,0,0,0,0,0
2015-05-17,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3867.625299522625,211.218276875,3417.578918275875,206.9624696465,27.6932293845,450.04638124675,190.49256275,1381.0535817,1122.6758549670003,20260.8617682,0.8129125979203855,0.936186166548961,0,0,0,0,0,0,0,0,0
2015-05-18,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3867.3736434845,211.205571875,3419.224936408125,206.192792261625,26.441781088,448.1487070763751,189.02043425,1372.5623382,1122.437127595,20236.5202035,0.8177676862873724,0.9364821557994742,0,0,0,0,0,0,0,0,0
2015-05-19,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3866.7205131975,211.2041045,3416.9722726678747,207.129057876,27.170137751,449.748240529625,189.717734,1379.7327216,1120.4517351610002,20191.2964696,0.8120788306460356,0.9360376962373744,0,0,0,0,0,0,0,0,0
2015-05-20,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3866.337670288375,211.197366125,3416.47533319875,208.72949781675,27.534331190625,449.862337089625,191.240252375,1378.2231672,1117.355342265,20146.0098376,0.8107216370009369,0.935968767533196,0,0,0,0,0,0,0,0,0
2015-05-21,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3865.986524225501,211.18936175,3416.91132951325,208.101425865875,27.08428129825,449.07519471225,189.470260625,1359.2908391,1115.9791284060002,20412.5719854,0.8210009928007026,0.9375666267026824,0,0,0,0,0,0,0,0,0
2015-05-22,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3862.645921382375,211.19368775,3415.843744076375,207.595750878875,27.510714169625,446.802177306,189.904643,1342.245454,1100.2835099909998,22351.3430198,0.8197334598616564,0.9433498452341132,0,0,0,0,0,0,0,0,0
2015-05-23,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3856.56945465875,211.1926925,3414.98720705925,208.32571504637505,27.572730001125,441.5822475995,190.79146325,1272.6801554,1082.946111173,20317.7845487,0.8509177318260556,0.9410536006129446,0,0,0,0,0,0,0,0,0
2015-05-24,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3860.626333708125,211.17813125,3415.6060842052498,207.424352222375,26.67508075425,445.020249502875,189.77494625,1361.6809669000002,1122.224179954,22887.6751185,0.8241461893301285,0.943846716502306,0,0,0,0,0,0,0,0,0
2015-05-25,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3855.339384359125,211.1765615,3413.5756065945,208.309331795625,27.320517984,441.763777764625,190.8872285,1283.2470362,1060.3955563410002,21329.1859967,0.8263378183838116,0.9432503775983356,0,0,0,0,0,0,0,0,0
2015-05-26,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3854.185993837125,211.171892,3413.1288955977498,208.552651170375,27.334897897375,441.05709823937497,190.914996875,1324.633986,1093.114979038,21071.0521943,0.8252203934000527,0.9408531636255382,0,0,0,0,0,0,0,0,0
2015-05-27,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,97.91666666666669,%,production,OP,3853.008038211064,211.166132,3413.1013809376595,208.2709482218298,26.699070270893618,439.9066572734043,190.1366760851064,1293.1220379,1063.181533024,20972.5537697,0.8221818992046426,0.9419230725770912,0,0,0,0,0,0,0,0,0
2015-05-28,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,97.91666666666669,%,production,OP,3852.218738329149,211.15133485106384,3412.4132836346807,207.529571248125,26.623203053234043,439.8054546944681,189.8451082553192,1317.9667874,1090.809988569,23242.0430139,0.827646037060524,0.9463368786062032,0,0,0,0,0,0,0,0,0
2015-05-29,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3851.5652478258753,211.151177,3411.78695567575,207.81932393425,26.509069655125,439.778292150125,189.37312100000003,1339.5408357,1106.242512469,21988.2951866,0.8258370950601995,0.9425775783737728,0,0,0,0,0,0,0,0,0
2015-05-30,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3851.148499262625,211.140963125,3411.055018387125,208.872659387625,26.947020961,440.0934808755,190.832497625,1328.4707701,1100.836185046,22808.4235125,0.8286491579811991,0.9449609898213922,0,0,0,0,0,0,0,0,0
2015-05-31,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,97.91666666666669,%,production,OP,3850.754946943021,211.134812,3411.968097208468,208.31902060404252,25.799019989361703,438.7868497345532,189.11297357446807,1318.7215646,1096.250924398,20682.153242,0.8312982465942456,0.940060494130697,0,0,0,0,0,0,0,0,0
2015-06-01,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3850.794002217625,211.134812,3411.9781338895,206.478541294625,25.88224261375,438.815868328125,188.0452205,1334.2573953,1116.116149442,22486.3852405,0.8365073735949186,0.943987346785735,0,0,0,0,0,0,0,0,0
2015-06-02,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3851.076439549625,211.1290955,3412.4600166012497,206.13000591575,25.02376269175,438.616422948375,186.6233465,1332.5591466,1117.926380964,22490.5365151,0.8389319031852119,0.9440644001298986,0,0,0,0,0,0,0,0,0
2015-06-03,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3850.3525669781247,211.116310625,3411.0113831005,208.378333624125,26.3116940885,439.341183877625,190.5826385,1323.2502278,1103.242881851,22154.4090687,0.8337371561879281,0.9436378980081176,0,0,0,0,0,0,0,0,0
2015-06-04,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3850.000390541125,211.11422,3410.94224227725,209.212453205375,26.30815878725,439.058148263875,190.3071695,1320.7343038,1096.563459493,21431.3325111,0.8302680231277264,0.9419510185802078,0,0,0,0,0,0,0,0,0
2015-06-05,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3849.967110363375,211.114131125,3412.43682260775,207.409367984,25.2850667785,437.530287755625,186.600221375,1320.4198133,1080.191211426,20601.4549797,0.818066497144102,0.9397670214902591,0,0,0,0,0,0,0,0,0
2015-06-06,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3850.648517017125,211.1110535,3412.830851572625,207.586661830875,24.993229171125,437.8176654445,187.017046625,1317.2120102,1077.048556273,20609.8833251,0.817672893909816,0.9399276561688747,0,0,0,0,0,0,0,0,0
2015-06-07,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,22.81667,74.92783458333334,%,production,OP,3892.603166198015,211.0492796633532,3424.647318496701,203.47575782057856,50.56943794846517,467.9558477013139,187.04504578088125,995.9285154,836.592529708,18454.3654381,0.8400126281874708,0.9487962229372484,0,0,0,0,0,0,0,0,0
2015-06-08,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,98.83031270833334,%,production,OP,3852.06818824225,211.092647375,3411.032957503,209.592918095625,27.452523715375,441.03523073925,190.37887175,1305.5129636,1066.156090205,20687.247988100004,0.8166568390596715,0.9406389690468088,0,0,0,0,0,0,0,0,0
2015-06-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3853.638094662375,211.0813745,3412.8752996763747,211.1065920745,27.00182719525,440.762794986,190.85924375,1314.2557995,1072.203379433,20385.4629043,0.8158254883417009,0.9394344315039508,0,0,0,0,0,0,0,0,0
2015-06-10,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3854.0473737686248,211.0956185,3413.7102985505,211.056351515625,26.893961226,440.337075218125,190.610742875,1304.7581864,1063.679823441,19947.4405359,0.8152313850398847,0.9386059671543108,0,0,0,0,0,0,0,0,0
2015-06-11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3854.271753597875,211.097394125,3414.000631388625,211.57656656212495,25.90744296625,440.27112220925,190.529803625,1292.2414645,1055.89893559,21682.6104206,0.8171065273768734,0.943754089429492,0,0,0,0,0,0,0,0,0
2015-06-12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3854.667979284125,211.088436875,3414.614864297,211.63803850112495,26.325484785,440.05311498712496,190.324869875,1295.2605733,1061.043581086,19980.0846498,0.8191738426676004,0.9391191748139696,0,0,0,0,0,0,0,0,0
2015-06-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3852.817675128875,211.07145575,3412.33655300375,211.632805046625,26.741523266375,440.481122125125,191.069261375,1279.0957616,1035.48703899,19824.4118523,0.8095461419516597,0.939389423549784,0,0,0,0,0,0,0,0,0
2015-06-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3852.0403469895,211.060652,3412.2984503125,209.59124109375,26.14659854175,439.741896677,190.329073625,1255.446076,1025.9326469050002,20829.2718979,0.817185752950651,0.9431531759887674,0,0,0,0,0,0,0,0,0
2015-06-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3851.67335854675,211.059882125,3411.7391505466253,209.934766618375,26.28280131025,439.934208000125,190.472406875,1259.5344525,1024.826237354,20308.915916600003,0.8136547875446067,0.9416029232074796,0,0,0,0,0,0,0,0,0
2015-06-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3851.350905834875,211.04751875,3412.0041198645,210.78141385687505,25.884119042875,439.34678597037504,190.231295,1247.2064249,1014.230414766,20606.3610315,0.8132017238824921,0.9429289324322768,0,0,0,0,0,0,0,0,0
2015-06-17,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3850.77002562325,211.044182,3411.424091751125,209.980719491375,25.606265516,439.345933872125,189.5283245,1240.9166149,1018.8690006110002,20713.602292,0.8210616155648027,0.9434778498147824,0,0,0,0,0,0,0,0,0
2015-06-18,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3856.32141550575,211.032827375,3412.2623298072504,209.471436684125,25.4745589255,444.0590856985,190.23703475,1240.0360415,1012.865148464,20313.2558855,0.8168029916604646,0.9424665129716636,0,0,0,0,0,0,0,0,0
2015-06-19,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3862.20070609,211.051464125,3415.4877392405,210.62773098775,26.28581084875,446.7129668495,190.5139865,1220.852121,1017.297849608,19794.661051,0.8332686916862063,0.94190709924578,0,0,0,0,0,0,0,0,0
2015-06-20,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3860.228977934125,211.09235,3418.607503598875,213.9634055605,27.4192767755,441.62147433525,191.401498625,1255.1944836,1042.729730813,20402.1309008,0.830731607282376,0.9420429595381096,0,0,0,0,0,0,0,0,0
2015-06-21,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3864.6100169135,211.12245725,3423.271828986875,213.334789717125,27.45714378,441.338187926625,189.355895,1244.5647047,1040.938569229,20853.1731759,0.8363876665455624,0.943679090075884,0,0,0,0,0,0,0,0,0
2015-06-22,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3868.4167386507497,211.143429875,3424.993420982,215.029431838875,28.771747060625,443.42331766875,191.306830625,1270.9190086,1055.452204635,21126.6541147,0.8304637805344097,0.9432563965031606,0,0,0,0,0,0,0,0,0
2015-06-23,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3872.6334465545,211.16696975,3428.18831200275,215.346164614625,29.720437597,444.44513455175,191.402855375,1255.6347703,1042.872402201,21399.5060725,0.8305539372343392,0.9445761657800926,0,0,0,0,0,0,0,0,0
2015-06-24,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3876.2488964076256,211.18116875,3431.00976038975,216.73496994037495,30.346309804875,445.239136017875,191.678946125,1259.6602487,1041.231681239,21630.9081824,0.8265972370832344,0.9449703377838106,0,0,0,0,0,0,0,0,0
2015-06-25,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3879.959965583875,211.195164875,3433.54700681575,219.521878132,31.28743419225,446.41295876812495,192.18371825,1256.0121589,1038.468659111,22095.9138357,0.8267982533071002,0.9462137658713698,0,0,0,0,0,0,0,0,0
2015-06-26,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3883.312271180625,211.214824625,3437.7518457765,217.90624546075,30.663266180875,445.560425404125,189.195558875,1229.657855,1010.297769774,22011.504585500003,0.8216088448229366,0.94709137900705,0,0,0,0,0,0,0,0,0
2015-06-27,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3888.658939926125,211.2236405,3439.067965912875,219.95656306125,31.785521878875,449.5909740132501,191.97243275,1246.011361,1021.8834634030002,22323.6678558,0.8201237126625205,0.9471349885783822,0,0,0,0,0,0,0,0,0
2015-06-28,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3883.378390378875,211.218185375,3437.423222906375,219.19797806175,30.98290273825,445.9551674725,190.746812375,1317.8409912000002,1081.810037274,22884.341519200003,0.8208957260381808,0.9455486714624308,0,0,0,0,0,0,0,0,0
2015-06-29,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3885.0053662303753,211.198065875,3434.91268462375,220.0871033045,31.203665682375,450.092681606625,192.1285535,1315.3879653,1061.508675685,21951.7513905,0.8069928444593168,0.9434658491881984,0,0,0,0,0,0,0,0,0
