DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,FLOW_KIND,WELL_TYPE,AVG_DOWNHOLE_PRESSURE_PSI,AVG_DOWNHOLE_TEMPERATURE_F,AVG_DP_TUBING_PSI,AVG_ANNULUS_PRESS_PSI,DP_CHOKE_SIZE_PSI,AVG_WHP_P_PSI,BORE_WI_VOL_STB_D,AVG_WHT_P,BORE_OIL_VOL_STB_D,BORE_GAS_VOL_MSCF_D,BORE_WAT_VOL_STB_D,GOR_MSCF_STB,WCUT
2008-10-18,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,46.56635979166666,%,production,OP,3043.2615150235,221.06162675000002,2161.22033309125,,404.761580469375,882.0411819322501,,173.613608375,29898.9263255,23929.821999961998,27.926756400000002,0.8003572348868223,0.0009331671567195392
2008-10-19,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,45.42881083333333,%,production,OP,3054.5803047165,221.09493125,2161.983024479125,,416.604084250625,892.597280237375,,173.304748625,27927.762769599998,22106.586545981,24.4044628,0.7915631025785037,0.000873079450229971
2008-10-20,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,45.28615083333333,%,production,OP,3061.714992861125,221.11771475,2164.44242478025,,421.17462444187504,897.272568080875,,172.0042805,27857.8200824,22182.144465513004,24.467360900000003,0.7962627513531552,0.0008775234438621861
2008-10-21,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,45.26804833333333,%,production,OP,3069.6315597123753,221.14950575,2168.2265175678754,,425.26961222575,901.4050421445,,172.35132199999998,27897.4458854,22166.417063868,11.510352300000001,0.7945679742484488,0.00041242503667878404
2008-10-22,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,45.25301270833333,%,production,OP,3076.7005124051248,221.176212125,2170.5780760727503,,430.05650681024997,906.122436332375,,173.132794625,29019.988276100004,23300.410927038003,30.191088,0.8029090399815056,0.0010392737208813907
2008-10-23,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,45.779740833333335,%,production,OP,3071.189367546,221.168919125,2170.933101902125,,424.1566570895,900.2562656438749,,171.33229475000002,29266.234337600003,23448.361862688,20.316086300000002,0.8012087100854841,0.0006937002141235645
2008-10-24,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,45.95049645833333,%,production,OP,3068.697134267625,221.185514,2172.8122595545,,419.92730670675,895.884874713125,,171.756309875,29409.264617,23653.112255524004,26.417202000000003,0.8042741824238387,0.0008974550738263639
2008-10-25,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,45.002830833333334,%,production,OP,3082.848975387625,221.19640024999998,2172.090922126375,,435.9311078325,910.75805326125,,170.84136762500003,29145.1554951,23403.620962964003,8.9315302,0.8030020964169745,0.0003063560245343712
2008-10-26,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,25.0,43.4869554,%,production,OP,3104.21499296988,221.19771344,2168.54017058256,,461.93502451656,935.67482238732,,172.65090704,28988.5392261,23225.517630160004,9.6863074,0.8011965504370352,0.0003340310388582212
2008-10-27,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,43.707190625,%,production,OP,3106.810673151375,221.18330375,2166.311333080625,,465.94965290874995,940.4993400707499,,173.338349,27860.461802600003,22726.241226736,17.1711813,0.8157166018193975,0.0006159483235150117
2008-10-28,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,52.52526854166667,%,production,OP,3033.39266417325,221.26164125,2200.5696440809998,,350.700599809375,832.82302009225,,174.1146545,32222.759528100003,25911.466484851,21.8885388,0.8041355509063334,0.0006788270337014213
2008-10-29,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,23.33333,50.58208916666667,%,production,OP,3067.163348854615,221.282729020043,2207.4111559570565,0.0,378.49892002863413,859.7521928975586,,172.84942436882005,30148.757578700002,24309.508703306,23.2093989,0.8063187559171787,0.0007692371835495813
2008-10-30,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,57.139062708333334,%,production,OP,3008.0425297220004,221.3052995,2215.9990161645,,307.754763403875,792.0435135575,,176.46845637500002,34347.2686518,27488.335290928004,20.567678700000002,0.8003062942091453,0.0005984571883493015
2008-10-31,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,57.32534291666666,%,production,OP,2995.9860344582503,221.31393425000002,2210.0867838245,,302.20570621587495,785.89925063375,,176.34227825,34361.9239091,27427.476762124003,32.0151329,0.7981938623308702,0.0009308364726966826
2008-11-01,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,22.83333,50.59004489361702,%,production,OP,3062.3686471690016,221.28397463459075,2205.6138253778704,,374.5142941713292,856.7548217911309,,173.3350595883964,29218.557577800002,23116.298798028998,34.593955,0.7911512653038203,0.0011825719003715426
2008-11-02,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,23.0,38.05671872340425,%,production,OP,3176.1698201847,220.99757612391303,2202.54067608075,0.0,500.0725121064,973.62914410395,,164.43273055217392,23470.5518112,18754.603155584,14.718155399999999,0.7990695449535372,0.0006266973052015876
2008-11-03,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,36.82971270833333,%,production,OP,3206.7903643191253,221.20412225,2154.37043008125,,587.3352275286251,1052.419934237875,,173.975060375,21862.121598,17906.007159345998,13.837582000000001,0.8190425196877544,0.0006325474410580794
2008-11-04,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,36.76053958333333,%,production,OP,3209.807571703375,221.18200174999998,2156.2847594486248,,586.160685631625,1053.52281225475,,170.19558275,21768.5292252,17605.879531044004,8.365447300000001,0.8087767138012627,0.00038414325944111495
2008-11-05,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,36.80415895833333,%,production,OP,3206.256171235375,221.1498785,2152.034079415,,586.873468839375,1054.222091820375,,172.60296125,21751.8612287,17286.556950704,13.2714991,0.7947162207846217,0.0006097596217756432
2008-11-06,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,36.484163125,%,production,OP,3214.386820217875,221.159115125,2153.923244689375,,593.0263192213749,1060.4635755285,,167.02265225000002,21405.3555958,17233.019865504,15.724525,0.8050798216538545,0.0007340677926287848
2008-11-07,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,34.81935166666667,%,production,OP,3245.749127256,221.13698075,2150.9884068026254,,631.071442471875,1094.760720453375,,163.9772735,20823.1078841,16585.273047193,17.2969775,0.7964840378057636,0.00082997319941087
2008-11-08,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,35.065705625,%,production,OP,3247.053614136125,221.13571775,2151.734527599,,630.7042334504999,1095.319086537125,,167.007930875,21100.8658937,16831.238873252,15.724525,0.7976563122121559,0.0007446526493251957
2008-11-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,35.93629958333333,%,production,OP,3238.09638452675,221.157920375,2155.14550711,0.0,616.3868193669999,1082.95087741675,,168.938562125,22030.688506,17555.335013522003,17.9259585,0.7968582102525237,0.0008130197264259939
2008-11-10,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,35.705073125,%,production,OP,3245.6493713282503,221.1671315,2155.901895388125,,623.530209791625,1089.747475940125,,169.64712425,21790.4806621,17386.997961003002,15.284238300000002,0.7979171377914606,0.0007009264921369317
2008-11-11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,35.80876125,%,production,OP,3246.465865770875,221.17304675,2160.0266431566247,0.0,620.1912869720001,1086.43922261425,,166.294885625,21970.2434319,17513.522055575002,5.3463385,0.797147382998315,0.00024328532502919425
2008-11-12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,35.788758125,%,production,OP,3249.204053281,221.18003675,2158.619360594,,624.014416133,1090.5846926870001,,171.657684875,21901.11842,17532.394231255003,18.3033471,0.8005250642928127,0.0008350287381883606
2008-11-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,35.822289166666664,%,production,OP,3253.544076722625,221.18767175,2159.750605626375,,627.38143100025,1093.7934710962502,,171.94264437500001,22013.1399361,17577.103700896,6.5414024,0.7984823497201682,0.00029707071139866033
2008-11-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,35.730422708333336,%,production,OP,3256.9074686615004,221.197043,2161.194582803,,629.224625271875,1095.7128858585,,170.048612375,22007.353310899998,17572.658286460002,5.6608290000000006,0.7984903063175915,0.0002571582866400556
2008-11-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,35.756538541666664,%,production,OP,3260.5222507355,221.202804125,2162.4872400212503,,631.3552939243749,1098.03501071425,,170.5769255,22067.6725888,17631.24537376,5.0947461,0.7989626138783834,0.00023081592002940766
2008-11-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,35.7677525,%,production,OP,3263.379719914125,221.205323,2162.250740454125,,634.61254222025,1101.12897946,,171.79918512499998,22021.0021986,17614.142817697,5.597930900000001,0.7998792543064562,0.00025414411970473596
2008-11-17,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,35.79978166666667,%,production,OP,3263.750364523125,221.20757937500002,2166.201859606875,,631.2778738486251,1097.54850491625,,166.916076875,22181.2665574,17740.077863073002,5.2834404,0.7997774976990505,0.00023813708758341887
2008-11-18,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,35.687991875,%,production,OP,3256.475330962125,221.15518400000002,2158.0939634606248,,631.9722281655,1098.3813675015,,170.337156125,21898.791190300002,17550.589424136,3.8367841,0.8014410143291368,0.00017517460025730564
2008-11-19,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,35.62613875,%,production,OP,3246.112800976125,221.125655375,2154.48656925975,,625.463590504625,1091.626231716375,,171.794624,21780.5427623,17436.427593446002,8.176753,0.8005506466820819,0.00037527459997171005
2008-11-20,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,35.808158125,%,production,OP,3248.810785765625,221.166709625,2158.1364686594998,,622.980310301125,1090.674317106125,,170.96218025000002,21948.983874100002,17580.519338680002,5.5350328,0.8009719010010834,0.0002521136000962615
2008-11-21,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,36.42398958333333,%,production,OP,3251.5378204578747,221.18603825,2161.087994981125,,608.06992346275,1090.44982547675,,169.98561237500002,21536.6868286,17194.976398635,444.56377080000004,0.7984039762235223,0.020224680519867002
2008-11-22,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,36.29966458333333,%,production,OP,3258.8258651361252,221.22095262500002,2167.609495699625,,609.922037571375,1091.2163694365,,169.90804175,22523.7467119,18126.599726602,305.8105622,0.8047772849898525,0.01339537856684327
2008-11-23,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,34.85000208333334,%,production,OP,3281.193196425375,221.20203725000002,2169.4467826943746,,630.14562563675,1111.746413731,,163.62905,20347.472451899997,16265.81309267,39.8144973,0.7994021434908559,0.0019529080744881714
2008-11-24,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,35.326432708333336,%,production,OP,3274.5412068312503,221.207542625,2167.1885229046247,,635.168300641625,1107.352683926625,,168.96338262499998,21247.6700591,17172.349917198004,27.612265899999997,0.8081991987560722,0.0012978566149297855
2008-11-25,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,36.55619395833333,%,production,OP,3259.719843108625,221.2431845,2170.2636820347498,0.0,614.205360219875,1089.4561610738751,,171.194135375,23027.1202062,18565.497881142,78.3081345,0.8062448849397712,0.0033891661018056493
2008-11-26,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,37.324323541666665,%,production,OP,3249.7421593691247,221.29023875000001,2179.627954747875,,592.48481682675,1070.11420462125,,167.993595125,24237.153854,19558.335356942003,9.8121036,0.8069567687178821,0.0004046734596467927
2008-11-27,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,37.268613333333334,%,production,OP,3257.0179030120003,221.305967375,2178.7254195333753,,600.65491614525,1078.2924834786252,,169.427428625,24110.5399787,19541.446807961,23.4609913,0.8104939509950637,0.0009721136304404484
2008-11-28,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,25.048654791666667,%,production,OP,3429.215999903125,221.141862875,2187.559291302125,,764.0370081362499,1241.656708601,,155.41096662500001,11200.5162594,8641.233401075,2.7675164,0.7715031344044406,0.00024702725159725576
2008-11-29,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,33.90922020833333,%,production,OP,3338.852183097375,221.2184435,2187.982880824375,,675.3819504842501,1150.8693022730001,,166.912383125,19502.6880708,15944.464507991,19.1210224,0.817552147176241,0.0009794697975332829
2008-11-30,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,36.817049583333336,%,production,OP,3302.196046470125,221.335687625,2191.108099215875,,633.92508627325,1111.08794725425,,171.225135875,23970.7804005,19381.016716772003,6.9816891000000005,0.808526731001538,0.0002911735079325107
2008-12-01,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,34.58579833333334,%,production,OP,3336.6517602317504,221.324587625,2195.1573879432503,,665.43714202475,1141.4943722885,,167.61906349999998,20965.9494692,17059.90296834,7.9251606,0.8136957018522737,0.00037785868085336085
2008-12-02,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,33.642250625,%,production,OP,3365.810885660625,221.30327225000002,2198.3443411551248,,694.21224611075,1167.4665445055,,164.89782237499998,20152.0480552,16376.554341518002,15.158442100000002,0.8126496273063533,0.0007516381657533691
2008-12-03,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,35.816489375,%,production,OP,3345.605110074625,221.346947,2193.762530302625,,676.5664335275,1151.842579772,,172.71525387499997,22802.825581600002,18517.206794627004,16.353506,0.8120575552517869,0.0007166561924607768
2008-12-04,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,35.79314708333333,%,production,OP,3354.05808486075,221.354963,2197.51539157425,,681.314264544,1156.5426932865,,167.68531925000002,22462.6097587,18186.836363538998,14.2778687,0.8096493042842027,0.0006352244553020255
2008-12-05,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,35.786773958333335,%,production,OP,3361.193570714375,221.36295950000002,2201.765340374625,,684.012028754875,1159.42823033975,,166.99925524999998,22829.7459684,18435.789106924,16.856690800000003,0.807533694524769,0.0007378204563474586
2008-12-06,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,35.734029791666664,%,production,OP,3368.438623712125,221.37454325,2203.89759538025,,688.721865858625,1164.541028331875,,170.68244975,23041.1464825,18678.362956048,16.5422003,0.8106524981399871,0.0007174266478990038
2008-12-07,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,35.76701625,%,production,OP,3375.710451329,221.386148375,2206.1056508706247,,693.43658893,1169.604800458375,,171.5447015,23196.2531971,18845.074472925997,14.2778687,0.812418898552203,0.0006151461446325113
2008-12-08,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,35.728708125,%,production,OP,3384.0990745675,221.38947724999997,2208.131638346625,,700.0588336476251,1175.967436220875,,171.771413,22971.644082,17598.152674684,16.605098400000003,0.766081548706976,0.0007223298420724302
2008-12-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,35.81266875,%,production,OP,3382.811218711375,221.38665725,2211.756802724125,0.0,694.8582967303751,1171.05441598725,,168.45388025,23192.7938016,18018.558639716004,6.1640138,0.7769033258284286,0.00026570218580716527
2008-12-10,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,35.77641875,%,production,OP,3390.536380727,221.396060375,2211.9867242136247,,702.674176993375,1178.549656513375,,171.405019625,23180.339977800002,18869.205713730003,5.7237271000000005,0.8140176430458395,0.000246860664787632
2008-12-11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,35.32137041666667,%,production,OP,3405.7938586075,221.387518625,2213.05913820725,,718.550767706625,1192.73472040025,,168.72436775,22180.1343916,17984.805908897,7.2332814999999995,0.8108519809378683,0.00032600899784834055
2008-12-12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,35.807006666666666,%,production,OP,3400.7637624916247,221.392571,2218.1414872842497,,706.937499506,1182.622275207375,,165.68609337499998,23145.8089209,18792.672402184,10.0007979,0.811925496594537,0.0004318915218879364
2008-12-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,35.82625625,%,production,OP,3407.14871295475,221.41332275,2225.1285599827497,,705.74454382625,1182.020152972,,158.386764875,23351.8001984,18884.463783011997,6.918791000000001,0.8086941316115709,0.00029619736438199766
2008-12-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,35.78561354166666,%,production,OP,3416.131203349125,221.423049875,2228.838163670875,,711.217208291,1187.2930396782501,,158.63628575,23398.9108753,18985.640751658997,21.7627426,0.8113899340374995,0.0009292107885132358
2008-12-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,35.67143125,%,production,OP,3426.572159612,221.42848212500002,2229.891375237625,,721.100556898,1196.680784374375,,165.56311624999998,23122.0334391,18966.926785835003,6.1640138,0.8202966592791706,0.0002665150975363671
2008-12-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,35.182675625,%,production,OP,3443.459057838625,221.42516600000002,2231.29644597075,,737.475513287375,1212.162611867875,,165.92737625,22673.8844766,18666.149367053004,21.0079654,0.8232444416975364,0.0009256693087966299
2008-12-17,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,34.73082479166667,%,production,OP,3457.556255892125,221.422596875,2233.9556874845,,749.674299894,1223.600568407625,,165.21423012500003,22321.7809128,18363.872132962002,26.1027115,0.8226884855066197,0.0011680171571869643
2008-12-18,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,34.99313020833333,%,production,OP,3465.2872707953748,221.42951375,2236.8031490411254,,752.4742010731251,1228.48412175425,,169.30263050000002,22784.0190497,18696.810295887,23.5238894,0.8206107208347503,0.001031408313592252
2008-12-19,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,34.88620229166666,%,production,OP,3477.705895728875,221.437327625,2240.856852362625,,761.3491427688749,1236.84904336625,,169.77088362499998,22698.414735600003,18639.470523791002,28.178348800000002,0.8211793969275314,0.0012398844250589498
2008-12-20,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,34.31351395833333,%,production,OP,3495.296938337375,221.42340275,2242.198813436,,778.506524779,1253.098124901375,,170.3840465,22168.0579564,18235.378537571003,27.423571600000002,0.8225970255687816,0.0012355474948991159
2008-12-21,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,33.948350625,%,production,OP,3510.874046732,221.41991825,2245.215359084375,0.0,791.698283836375,1265.658687647625,,169.620445625,21967.224323100003,17964.921260768,25.976915299999998,0.817805699825111,0.0011811338885329913
2008-12-22,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,33.787436666666665,%,production,OP,3522.6887092604998,221.41786175,2248.240709748,0.0,800.2372661565,1274.4479995125,,172.252232,21881.7458052,17882.765848982002,26.920386800000003,0.8172458453809625,0.0012287551676619201
2008-12-23,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,33.688870625,%,production,OP,3533.2444540355,221.4194345,2254.934875183875,,805.0044114,1278.309578851625,,169.3174775,21846.2083787,17836.964448817,5.4092366,0.816478728922498,0.0002475439894304473
2008-12-24,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,33.78216583333333,%,production,OP,3540.562802590875,221.42764925,2260.183380398,,806.4866876735,1280.379422192875,,168.76655599999998,21977.0993248,17939.173666145,5.7237271000000005,0.8162666692733916,0.0002603727049290556
2008-12-25,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,33.76866,%,production,OP,3552.3765707183748,221.42721012500002,2261.8697100293753,,817.022867426625,1290.506860689,,171.24085137499998,21919.6733595,17915.741303254003,5.6608290000000006,0.8173361440848893,0.00025818666896165927
2008-12-26,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,33.80921729166667,%,production,OP,3561.803678123375,221.4330395,2264.9024938905,,823.586241824375,1296.9011842328748,,172.342386125,22009.3660501,17973.143229221998,7.9251606,0.8166133994186686,0.0003599516636337406
2008-12-27,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,33.085525,%,production,OP,3570.346809713234,221.44334229787233,2267.780778400851,,828.8725250657873,1302.5660313123828,,173.9911145957447,21523.9814124,17637.258407729,8.365447300000001,0.8194236033658786,0.00038850606273934757
2008-12-28,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,33.76332875,%,production,OP,3580.695678354,221.45140999999998,2272.353830205375,,834.5891599047501,1308.341848148625,,171.369350375,21978.420184900002,17998.863278379,5.9124213999999995,0.8189334413919748,0.00026893795258108906
2008-12-29,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,33.62242083333334,%,production,OP,3592.732113049375,221.45557925,2276.79687292975,,843.023923357,1315.9352401196252,,169.501859,21864.1343372,17898.768705287002,5.8495233,0.8186360561659073,0.0002674681123366072
2008-12-30,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,33.420732083333334,%,production,OP,3604.579922804125,221.45560062500002,2279.9543018437503,,851.369098649625,1324.625620960375,,172.301636375,21706.6374948,17776.058951462,6.855892900000001,0.8189227353025266,0.0003157434309434356
2008-12-31,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,33.44870875,%,production,OP,3611.08814348075,221.46539975000002,2283.47816926475,,853.8614467497499,1327.609974216,,173.89577,21817.841335600002,17864.810089767,5.7237271000000005,0.8188165737834535,0.00026227278098493517
2009-01-01,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,33.439270416666666,%,production,OP,3617.458964825375,221.47172375,2288.793237856,,855.30004241225,1328.665726969375,,170.73525949999998,21879.9846584,17870.099172386002,15.9761174,0.8167327103460946,0.0007296376516008939
2009-01-02,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,32.81187020833333,%,production,OP,3636.0656269640003,221.460322625,2288.803157850875,,875.259558582375,1347.262469113125,,170.661006125,21157.662878000003,17246.483948026,5.0947461,0.8151412586292367,0.00024074112601460494
2009-01-03,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,18.16666,30.047937894736844,%,production,OP,3652.394262719828,221.3132730749769,2295.5776430840674,0.0,888.8998465953669,1356.8166196357606,,166.69207441638474,13943.879789,11427.945689276,21.5111502,0.8195671407244374,0.0015403185126468255
2009-01-04,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,32.643291041666664,%,production,OP,3636.693360492875,221.406793625,2287.472972050125,,876.7080107856251,1349.22038844275,,172.08336875,21056.8372237,17121.719938102,4.9060518,0.8131192617489141,0.00023293664421913962
2009-01-05,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,33.32821666666667,%,production,OP,3632.4993238415,221.4599135,2293.6953741963753,,865.1194715639999,1338.803949645125,,173.43329825,21987.917798000002,17879.431081861,10.1265941,0.8131479863676447,0.00046034065208254107
2009-01-06,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,21.0,31.61116976744186,%,production,OP,3637.3514791310267,220.88794946031746,2288.0681372897047,0.0,874.1422751841429,1349.2833418413213,,165.27201172142856,16663.2791425,13638.309360185001,9.4976131,0.818464915792009,0.0005696479500218806
2009-01-07,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,32.37099729166667,%,production,OP,,,,,880.35533273925,1353.985784165375,,167.8769705,20818.516322800002,17350.502690582,9.4976131,0.8334168689812009,0.00045600186024599937
2009-01-08,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,30.450362708333333,%,production,OP,,,,,922.159433030375,1390.30180970425,,165.349391,19209.2055362,15553.825656736002,4.9689499,0.809706868273371,0.00025860855503288257
2009-01-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,28.121133333333333,%,production,OP,,,,,960.1630633263751,1428.286820747,,162.764017625,16524.7146282,13327.202038505999,4.151274600000001,0.8065011916007715,0.00025115302068587613
