DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,FLOW_KIND,WELL_TYPE,AVG_DOWNHOLE_TEMPERATURE_F,AVG_DP_TUBING_PSI,AVG_ANNULUS_PRESS_PSI,DP_CHOKE_SIZE_PSI,AVG_WHP_P_PSI,AVG_WHT_P,BORE_OIL_VOL_STB_D,BORE_GAS_VOL_MSCF_D,BORE_WAT_VOL_STB_D,GOR_MSCF/STB,WCUT,AVG_CHOKE_SIZE_P_WAS_MISSING,AVG_DOWNHOLE_TEMPERATURE_F_WAS_MISSING,AVG_DP_TUBING_PSI_WAS_MISSING,AVG_ANNULUS_PRESS_PSI_WAS_MISSING,BORE_WAT_VOL_STB_D_WAS_NEGATIVE,GOR_MSCF/STB_WAS_MISSING,WCUT_WAS_MISSING,WCUT_WAS_NEGATIVE
2011-08-28,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,85.88354604166666,%,production,OP,32.0,543.578556184125,331.386759577375,91.03755457525,543.578556184125,194.750787875,7577.8372918,6425.783353925,23810.3902455,0.84797061568983,0.758577088088363,0,0,0,0,0,0,0,0
2011-08-29,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,83.02472895833333,%,production,OP,32.0,543.492542606875,329.22588071812504,90.9827120815,543.492542606875,196.8257855,7528.7767738,6373.669804282,23594.7126606,0.8465744165057795,0.7580998496435096,0,0,0,0,0,0,0,0
2011-08-30,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,79.68205104166667,%,production,OP,32.0,545.9089361193751,329.384262214125,93.5628897555,545.9089361193751,197.554481,7461.4129087,6286.395526731,23264.120247,0.8425207938031508,0.7571592046624647,0,0,0,0,0,0,0,0
2011-08-31,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,79.704185,%,production,OP,32.0,545.925790743625,329.104248225375,93.81549156225,545.925790743625,197.631207125,7430.655737800001,6261.990597002001,23205.7508102,0.8427238211490595,0.7574566806274123,0,0,0,0,0,0,0,0
2011-09-01,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,79.05913625,%,production,OP,32.0,546.8509669942499,329.90344084325,94.458997973625,546.8509669942499,197.83032275,7376.2488813,6233.223948676,23149.7715012,0.8450398093912266,0.7583619224231186,0,0,0,0,0,0,0,0
2011-09-02,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,76.30572270833333,%,production,OP,32.0,556.492733660875,325.4063019665,104.736846919,556.492733660875,195.69713225,7258.3149438,6161.50403074,22853.3327559,0.8488890435931156,0.7589532457278213,0,0,0,0,0,0,0,0
2011-09-03,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,76.18075791666666,%,production,OP,32.0,555.103444875125,326.32579756212505,103.500824018125,555.103444875125,196.597843625,7241.8356416,6145.034314101001,22845.0302067,0.8485465037070804,0.7593024252471553,0,0,0,0,0,0,0,0
2011-09-04,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,76.15487125,%,production,OP,32.0,552.0582512001249,328.30696527450004,99.937766120875,552.0582512001249,197.6963855,7234.099175300001,6117.089438844,22830.2491532,0.845591039134506,0.7593794784355157,0,0,0,0,0,0,0,0
2011-09-05,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,76.16270770833333,%,production,OP,32.0,554.2962086914999,325.918201501,102.401133815625,554.2962086914999,196.569389,7214.5378662,6136.99916041,22838.4259062,0.8506434194713631,0.7599392219403772,0,0,0,0,0,0,0,0
2011-09-06,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,76.19121291666667,%,production,OP,32.0,556.4505245812501,322.174891586,104.13655276675,556.4505245812501,194.785196375,7189.1899319,6197.634853457,22833.8343449,0.8620769394277296,0.7605441122247176,0,0,0,0,0,0,0,0
2011-09-07,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,73.73377666666667,%,production,OP,32.0,554.974131411625,321.065063831625,102.99199747625,554.974131411625,196.748288375,7186.736905999999,6190.179920287,23567.289089,0.8613338711646724,0.76631557418959,0,0,0,0,0,0,0,0
2011-09-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,71.544185,%,production,OP,32.0,557.614883602,321.38159718012497,106.0609592535,557.614883602,197.406554,7083.395327700001,6112.207887863001,23396.4578494,0.8628923849500367,0.7676040207102485,0,0,0,0,0,0,0,0
2011-09-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,70.20736458333333,%,production,OP,32.0,561.0148764845,320.774051127875,109.696774859125,561.0148764845,197.627726,7015.779870200001,6028.721818181,23140.7770729,0.8593088622675298,0.7673547453232968,0,0,0,0,0,0,0,0
2011-09-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,70.24543583333333,%,production,OP,32.0,563.046940448375,319.099122087625,111.7536040615,563.046940448375,196.85579675,6969.6755629,5968.467523894,23208.3925304,0.8563479705805116,0.7690483187541294,0,0,0,0,0,0,0,0
2011-09-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,70.26159791666667,%,production,OP,32.0,567.4117533015,316.880626882875,116.427915920125,567.4117533015,195.719540375,6944.2647305,5927.731664297001,23225.6895079,0.8536154502091099,0.7698284632576137,0,0,0,0,0,0,0,0
2011-09-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,70.26370104166666,%,production,OP,32.0,567.648978058625,315.3447741765,116.351958310875,567.648978058625,194.25595925,6947.1580431,5915.639911017,23232.2309103,0.8515194089894764,0.7698045492628394,0,0,0,0,0,0,0,0
2011-09-13,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,11.0,66.39200944444444,%,production,OP,32.0,552.9402732318019,274.5049520998053,104.59927533635997,552.9402732318019,195.06887159754712,2121.9931997,1776.854186442,16774.5458814,0.8373514989082932,0.8877046642989572,0,0,0,0,0,0,0,0
2011-09-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,80.86117270833333,%,production,OP,32.0,528.1521422715,315.58640144125,77.320522271125,528.1521422715,196.79363675,6698.081567100001,5739.001785116,29512.0401124,0.8568127646138469,0.8150218431634807,0,0,0,0,0,0,0,0
2011-09-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,82.020145625,%,production,OP,32.0,530.417227912125,318.9102433305,79.858179638125,530.417227912125,196.8882545,6833.4382783,5841.669387250001,26296.752138500004,0.8548653180640525,0.7937398429549977,0,0,0,0,0,0,0,0
2011-09-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,82.05558,%,production,OP,32.0,531.53813294375,319.07628162425,81.131885224375,531.53813294375,197.236692875,6074.6355999,5192.257127686999,24336.5957501,0.8547438018788278,0.8002502585315409,0,0,0,0,0,0,0,0
2011-09-17,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,80.776230625,%,production,OP,32.0,538.8739555565,311.7216765905,88.939039034375,538.8739555565,193.6928825,6009.3473721,5141.810431884,23556.3448196,0.8556354148798633,0.7967459265578429,0,0,0,0,0,0,0,0
2011-09-18,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,80.30645,%,production,OP,32.0,539.398062456,310.252816332,89.850605886,539.398062456,193.049636,6017.398328900001,5193.472659661001,24481.0097877,0.8630760963119395,0.8026979537458289,0,0,0,0,0,0,0,0
2011-09-19,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,80.30645,%,production,OP,32.0,539.398062456,310.252816332,89.850605886,539.398062456,193.049636,6052.809959200001,5197.415899063,23079.828814,0.8586781898154857,0.7922326910953167,0,0,0,0,0,0,0,0
2011-09-20,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,79.68462999999976,%,production,OP,32.0,542.2261584179986,311.7258947790044,91.25486380200154,542.2261584179986,193.6846940000005,6005.1331994,5152.758342031001,23137.8208622,0.8580589590495405,0.7939421931384568,0,0,0,0,0,0,0,0
2011-09-21,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,79.089630625,%,production,OP,32.0,543.992845144625,311.84735806075,92.83683557075,543.992845144625,194.10959825,5873.9277628,5049.981264327001,22956.548538000003,0.8597281867013907,0.7962597738061995,0,0,0,0,0,0,0,0
2011-09-22,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,76.50590541666666,%,production,OP,32.0,544.502877314875,310.779280099,93.110712639125,544.502877314875,195.72328925,5688.0009792,4867.160947044,22444.7466983,0.8556891893729159,0.7978156615057851,0,0,0,0,0,0,0,0
2011-09-23,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,72.44140854166666,%,production,OP,32.0,551.964689603625,310.86428143187504,100.89834977325,551.964689603625,196.16429075,5571.953984700001,4745.971491054001,22004.7744888,0.8517607116078021,0.7979472441753053,0,0,0,0,0,0,0,0
2011-09-24,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,69.065328125,%,production,OP,32.0,562.907462238375,307.865088975875,112.74806315175,562.907462238375,195.671672375,5492.0733977,4688.920240057,21721.229854,0.8537613940157194,0.7981842429453354,0,0,0,0,0,0,0,0
2011-09-25,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,68.30723270833333,%,production,OP,32.0,565.397148286875,306.275073641375,115.3288149345,565.397148286875,195.992273,5468.5495083,4668.429238529,21676.0690182,0.853686929494448,0.7985401967258698,0,0,0,0,0,0,0,0
2011-09-26,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,68.15848166666666,%,production,OP,32.0,564.467255279625,304.24326047237497,114.272161736875,564.467255279625,195.079738625,5461.9452078,4657.990213209,21708.3357435,0.8528079349014885,0.798973546957796,0,0,0,0,0,0,0,0
2011-09-27,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,68.12664645833334,%,production,OP,32.0,565.655666435375,303.943684483375,115.6282458855,565.655666435375,195.071352875,5443.8305550000005,4643.87951853,21727.2680716,0.8530536488254086,0.7996462848333048,0,0,0,0,0,0,0,0
2011-09-28,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,68.108010625,%,production,OP,32.0,566.0420144295,303.170801154375,115.863355505125,566.0420144295,194.65310675,6117.280511700001,5224.587382390001,24026.0049323,0.8540702641308304,0.7970599282196811,0,0,0,0,0,0,0,0
2011-09-29,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,65.18424916666666,%,production,OP,32.0,553.3906744820425,295.7965826241702,103.4642151025532,553.3906744820425,191.8652352340426,6004.252626,5131.401070911999,23933.9221139,0.8546277764349349,0.799444933494965,0,0,0,0,0,0,0,0
2011-09-30,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,68.13614041666666,%,production,OP,32.0,565.5170735615001,302.14358764912504,115.63671247875,565.5170735615001,196.38077975,6093.1905394000005,5213.289150418999,24351.565497900003,0.85559266802977,0.7998607532957465,0,0,0,0,0,0,0,0
2011-10-01,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,68.12498229166667,%,production,OP,32.0,562.396710921375,302.06831292712496,112.271477348625,562.396710921375,197.260863875,6070.924612000001,5191.582616917,24209.667384300003,0.8551551779534764,0.7995110329169981,0,0,0,0,0,0,0,0
2011-10-02,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,69.29805979166666,%,production,OP,32.0,557.98286313775,302.797352477375,107.539322522625,557.98286313775,197.731526375,6104.1977069,5237.408384225,24398.801971,0.8580011060757079,0.7998820518847986,0,0,0,0,0,0,0,0
2011-10-03,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,70.03838083333333,%,production,OP,32.0,559.871980066125,300.39074600825,109.199143437875,559.871980066125,195.365728625,6131.1180937,5260.0493446890005,24639.8274902,0.8579266072356261,0.8007497664645078,0,0,0,0,0,0,0,0
2011-10-04,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,70.04253,%,production,OP,32.0,561.066670158625,296.403962615625,110.5347772285,561.066670158625,193.520946875,6106.399140400001,5242.524071667,24677.7550445,0.8585295443565759,0.8016382355765596,0,0,0,0,0,0,0,0
2011-10-05,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,70.04737208333333,%,production,OP,32.0,561.521176947875,297.14335425312504,110.66267052825,561.521176947875,193.881427625,6093.2534375000005,5233.7063442240005,24725.7462948,0.8589346230068081,0.8022890590081697,0,0,0,0,0,0,0,0
2011-10-06,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,70.068840625,%,production,OP,32.0,557.376707033,297.0942316955,106.80004268525,557.376707033,196.35380075,6084.3848054,5226.773715466999,24711.7200185,0.8590471974797098,0.8024300527553057,0,0,0,0,0,0,0,0
2011-10-07,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,12.99166,35.88393416666667,%,production,OP,32.0,587.3695571329954,292.2965457335745,136.0457933529711,587.3695571329954,195.44632593857904,2774.8125796000004,2037.510221407,9563.2787164,0.7342875105823237,0.7751019575856444,0,0,0,0,0,0,0,0
2011-10-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,13.0,47.88822854166666,%,production,OP,32.0,492.7772708713846,162.55693361976924,111.430664868,492.7772708713846,179.6846,2212.8809542,1978.857801912,12009.5745197,0.8942450329992543,0.8444093596734463,0,0,0,0,0,0,0,0
2011-10-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,99.82667958333332,%,production,OP,32.0,491.49944123187504,295.25505920675,72.664041021625,491.49944123187504,195.524208875,5899.527289500001,5101.251498934001,25783.6294387,0.864688177307566,0.8137961018180663,0,0,0,0,0,0,0,0
2011-10-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,95.92952,%,production,OP,32.0,498.029178900125,310.385148398875,75.60890768175,498.029178900125,197.2501895,6083.7558244,5265.052731385,26869.9425238,0.8654280157445761,0.8153847328419115,0,0,0,0,0,0,0,0
2011-10-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,74.72227625,%,production,OP,32.0,536.2722155665,305.816297296,84.835255300125,536.2722155665,196.841492375,5932.4229958,5113.313941013001,25863.1955352,0.861926727853542,0.8134201103835731,0,0,0,0,0,0,0,0
2011-10-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,77.7413075,%,production,OP,32.0,533.350953840875,307.27074440325003,81.3511010965,533.350953840875,197.097315875,6030.1037451,5175.402833965,26082.898598500004,0.858260993962248,0.812222361503929,0,0,0,0,0,0,0,0
2011-10-13,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,77.76815354166666,%,production,OP,32.0,536.0564866496251,308.351800244375,84.47478148087501,536.0564866496251,197.196011,6088.4731819,5175.612603283001,26091.3269439,0.8500674058430973,0.8107982909123603,0,0,0,0,0,0,0,0
2011-10-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,20.0,57.59778291666667,%,production,OP,32.0,541.5828685947344,304.9001048765653,94.80434382495488,541.5828685947344,195.40285751848117,4114.5421096,3572.317100902,18250.8271865,0.8682174117423936,0.8160306653055142,0,0,0,0,0,0,0,0
2011-10-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,15.67,50.52238416666667,%,production,OP,32.0,546.8245980414594,288.61120296938054,98.35311965949698,546.8245980414594,194.06272489660344,3823.575499,2981.0031731910003,14700.543932,0.7796375863300301,0.7935893518046925,0,0,0,0,0,0,0,0
2011-10-19,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.2620772916666667,%,production,OP,32.0,1241.280600894,0.0,1241.280600894,1241.280600894,46.418036,0.0,0.0,0.0,0.7811094206491388,0.7915745547122076,0,0,0,0,0,1,1,0
2011-10-20,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.31621625,%,production,OP,32.0,1237.382704644,0.0,1237.382704644,1237.382704644,45.105944,0.0,0.0,0.0,0.7825812549682475,0.7895597576197227,0,0,0,0,0,1,1,0
2011-10-21,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.1571054166666668,%,production,OP,32.0,1259.420938668,17.494628598,1259.420938668,1259.420938668,49.953632,0.0,0.0,0.0,0.7840530892873562,0.7875449605272378,0,0,0,0,0,1,1,0
2011-10-22,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.1438327083333333,%,production,OP,32.0,1245.896290206,0.0,1245.896290206,1245.896290206,52.659194,0.0,0.0,0.0,0.7855249236064649,0.7855301634347529,0,0,0,0,0,1,1,0
2011-10-23,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.1528341666666666,%,production,OP,32.0,1318.02267234,0.0,1318.02267234,1318.02267234,52.263302,0.0,0.0,0.0,0.7869967579255736,0.783515366342268,0,0,0,0,0,1,1,0
2011-10-24,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.125240625,%,production,OP,32.0,1407.43207263,0.0,1407.43207263,1407.43207263,51.476684,0.0,0.0,0.0,0.7884685922446822,0.7815005692497832,0,0,0,0,0,1,1,0
2011-10-26,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.1868802083333334,%,production,OP,32.0,1771.581444876,0.0,1771.581444876,1771.581444876,50.575064,0.0,0.0,0.0,0.7899404265637909,0.7794857721572983,0,0,0,0,0,1,1,0
2011-10-27,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.19326,%,production,OP,32.0,1800.255022362,0.0,1800.255022362,1800.255022362,50.271908,0.0,0.0,0.0,0.7914122608828996,0.7774709750648134,0,0,0,0,0,1,1,0
2011-10-28,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.19326,%,production,OP,32.0,1800.255022362,0.0,1800.255022362,1800.255022362,50.271908,0.0,0.0,0.0,0.7928840952020084,0.7754561779723285,0,0,0,0,0,1,1,0
2011-10-29,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.19326,%,production,OP,32.0,1800.255022362,0.0,1800.255022362,1800.255022362,50.271908,0.0,0.0,0.0,0.7943559295211171,0.7734413808798436,0,0,0,0,0,1,1,0
2011-10-30,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.1743028,%,production,OP,32.0,1759.662367074,0.0,1759.662367074,1759.662367074,50.861804,0.0,0.0,0.0,0.7958277638402258,0.7714265837873587,0,0,0,0,0,1,1,0
2011-10-31,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.139626875,%,production,OP,32.0,1604.214119586,0.0,1603.70039499,1604.214119586,52.616696000000005,0.0,0.0,0.0,0.7972995981593345,0.7694117866948739,0,0,0,0,0,1,1,0
2011-11-01,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.6807614583333332,%,production,OP,32.0,1045.623468666,0.0,734.2904093100001,1045.623468666,51.367118000000005,0.0,0.0,0.0,0.7987714324784432,0.767396989602389,0,0,0,0,0,1,1,0
2011-11-02,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.2695602083333333,%,production,OP,32.0,1651.285622334,0.0,1355.465247306,1651.285622334,51.816974,0.0,0.0,0.0,0.8002432667975519,0.7653821925099041,0,0,0,0,0,1,1,0
2011-11-03,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.327353125,%,production,OP,32.0,1706.354810478,0.0,1334.551492896,1706.354810478,52.761758,0.0,0.0,0.0,0.8017151011166606,0.7633673954174192,0,0,0,0,0,1,1,0
2011-11-04,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.324245,%,production,OP,32.0,1685.431773636,0.0,1410.788687064,1685.431773636,51.827,0.0,0.0,0.0,0.8031869354357692,0.7613525983249343,0,0,0,0,0,1,1,0
2011-11-05,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,6.5,16.509068541666668,%,production,OP,32.0,924.5244853590252,6.815810043364485,362.8326328266888,924.5244853590252,131.13749262950282,1402.62763,1128.63662318,4425.5732141,0.8046587697548779,0.7593378012324494,0,0,0,0,0,0,0,0
2011-11-06,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,99.57185,%,production,OP,32.0,507.03554919687497,133.7394793675,55.98084262275,507.03554919687497,193.633685375,7215.9845225,5944.288608245,25096.6563905,0.8237668179179497,0.7766823039339731,0,0,0,0,0,0,0,0
2011-11-07,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,85.26437604166667,%,production,OP,32.0,533.6337084434999,223.76057137925,85.41458843975,533.6337084434999,194.73149525,7387.1931507,6178.306765,25266.0409738,0.836353759670485,0.7737684076703041,0,0,0,0,0,0,0,0
2011-11-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,75.757129375,%,production,OP,32.0,549.59929205625,252.220066734,100.832182229,549.59929205625,194.28878525,7395.2441075,6193.582844779001,24938.7192614,0.8375089117744855,0.7712855667235332,0,0,0,0,0,0,0,0
2011-11-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,72.90572645833333,%,production,OP,32.0,557.22334747775,267.79702102575,108.3947415385,557.22334747775,193.834045625,7464.6207118,6257.086444613001,24954.0034997,0.8382323343933415,0.7697428285944337,0,0,0,0,0,0,0,0
2011-11-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,72.161365625,%,production,OP,32.0,559.6636480872501,280.81036219175,111.293727844625,559.6636480872501,194.838206375,7604.3173919,6362.299883470001,24835.1889888,0.8366694281129065,0.7655846762075204,0,0,0,0,0,0,0,0
2011-11-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,11.64167,34.913682916666666,%,production,OP,32.0,572.1203951222525,286.1769072355554,124.54168291682136,572.1203951222525,193.36419900962835,3741.178988,2810.352301528,10325.981077,0.7511942921047969,0.7340487368656383,0,0,0,0,0,0,0,0
2011-11-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,14.025,41.30790520833333,%,production,OP,32.0,557.6038458308777,144.83211325903744,102.5926171199104,557.6038458308777,177.584871708877,3364.9854519,2921.379246299,12662.8341863,0.868169948446427,0.7900534490742558,0,0,0,0,0,0,0,0
2011-11-13,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,83.80291583333333,%,production,OP,32.0,540.45886434475,280.400771858125,82.270170643,540.45886434475,195.767491625,7676.147022100001,6345.212865875,25236.2272744,0.8266142958969941,0.766770183367892,0,0,0,0,0,0,0,0
2011-11-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,83.79909854166667,%,production,OP,32.0,541.9203488166249,297.67254050425004,82.578645317625,541.9203488166249,196.479111875,7666.9010014,6367.942819383001,25375.0433811,0.8305758504277275,0.7679645933469758,0,0,0,0,0,0,0,0
2011-11-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,80.40493083333334,%,production,OP,32.0,546.98128363725,298.262017239,87.822312910125,546.98128363725,195.856144625,7576.2019412,6331.30770275,25378.8801652,0.8356835987066074,0.7701052020826654,0,0,0,0,0,0,0,0
2011-11-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,79.13833958333333,%,production,OP,32.0,551.2663346552499,298.510434095125,91.983960763125,551.2663346552499,195.46577825000003,7441.6000072,6232.987340186,25291.8291948,0.8375869885717284,0.772660543407248,0,0,0,0,0,0,0,0
2011-11-17,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,79.1406875,%,production,OP,32.0,552.5841801395,297.278124771375,93.786598784,552.5841801395,194.972055875,7394.803820800001,6200.915235940001,25361.5831877,0.8385503369944926,0.7742484902598962,0,0,0,0,0,0,0,0
2011-11-18,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,78.57449666666666,%,production,OP,32.0,553.3343952377501,294.2805186685,93.950249994,553.3343952377501,193.212999875,7318.885814099999,6156.434252408,25447.313298,0.841170966289362,0.7766330544149914,0,0,0,0,0,0,0,0
2011-11-19,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,78.32403833333333,%,production,OP,32.0,551.775387819,293.14251123937504,92.49552489725,551.775387819,194.46596375,7242.087234,6092.801047625,25503.8586899,0.8413045646592938,0.7788401883142951,0,0,0,0,0,0,0,0
