DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,FLOW_KIND,WELL_TYPE,AVG_DOWNHOLE_PRESSURE_PSI,AVG_DOWNHOLE_TEMPERATURE_F,AVG_DP_TUBING_PSI,AVG_ANNULUS_PRESS_PSI,DP_CHOKE_SIZE_PSI,AVG_WHP_P_PSI,AVG_WHT_P,BORE_OIL_VOL_STB_D,BORE_GAS_VOL_MSCF_D,BORE_WAT_VOL_STB_D,GOR_MSCF/STB,WCUT,AVG_CHOKE_SIZE_P_WAS_MISSING,AVG_DOWNHOLE_PRESSURE_PSI_WAS_MISSING,AVG_DOWNHOLE_TEMPERATURE_F_WAS_MISSING,AVG_DP_TUBING_PSI_WAS_MISSING,AVG_ANNULUS_PRESS_PSI_WAS_MISSING,DP_CHOKE_SIZE_PSI_WAS_MISSING,AVG_WHP_P_PSI_WAS_MISSING,AVG_WHT_P_WAS_MISSING,GOR_MSCF/STB_WAS_MISSING,WCUT_WAS_MISSING
2016-03-19,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3459.364130389125,222.324035375,3041.999548450375,328.68449314525003,45.6337531405,417.36458193875,178.82864750000002,4875.860712000001,4498.371300679,15697.7304094,0.9225799436001196,0.7630039071337291,0,0,0,0,0,0,0,0,0,0
2016-03-20,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3465.202160684,222.316258625,3046.931843629875,328.20029586875,44.87951323775,418.270317054125,179.032224125,4908.0016411,4475.352119778001,15653.6388413,0.9118481302656958,0.7613030125052004,0,0,0,0,0,0,0,0,0,0
2016-03-21,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3474.140320818,222.30274923404252,3053.452698299234,328.1651512840851,44.022279382468085,420.687622518766,179.02350212765958,4854.601154200001,4454.054883649,15472.1149247,0.917491415292796,0.7611713994844802,0,0,0,0,0,0,0,0,0,0
2016-03-22,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3476.3087990641247,222.30045725,3056.247549764375,329.486550263625,43.779070650625,420.0612492997501,179.268002,4701.632975,4265.203875047,15353.5520062,0.9071749959485088,0.7655652152095643,0,0,0,0,0,0,0,0,0,0
2016-03-23,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3483.196109791625,222.292513625,3061.83867703725,331.360749429375,43.300977056625,421.357432754375,178.879612625,4668.1082877,4207.854921129,15384.5607695,0.9014047365217036,0.7672076333387702,0,0,0,0,0,0,0,0,0,0
2016-03-24,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3487.6202159921254,222.286718375,3065.230723046,329.024592147125,43.427371630375,422.389492946125,175.539097625,4699.8089301,4279.251356413,15410.7263791,0.910516027365808,0.7663011522149801,0,0,0,0,0,0,0,0,0,0
2016-03-25,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3488.2805951575,222.28554275,3067.980223520125,328.7913921945,42.8039167225,420.300371637375,177.873963875,4723.8989024,4324.283602412001,15425.0042478,0.9154056197551196,0.7655505678306311,0,0,0,0,0,0,0,0,0,0
2016-03-26,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3497.0986426761247,222.272638625,3073.953961037,325.763418760375,42.505691399875,423.144681639125,173.833532375,4632.6966574,4275.8890438260005,15211.2136059,0.9229805791397856,0.7665431562665416,0,0,0,0,0,0,0,0,0,0
2016-03-27,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,23.0,100.0,%,production,OP,3506.2911184276363,222.2590415,3080.598411127364,325.40813032431817,41.54271022540909,425.69270730027273,171.77150872727276,4405.1313316000005,4111.964563072001,14460.6505786,0.933448801758762,0.7665015236279014,0,0,0,0,0,0,0,0,0,0
2016-03-28,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3510.800007854625,222.25373225,3084.9307571692502,327.070313875625,40.95872515675,425.8692506853751,176.351728625,4524.3232311,4205.055171713,15031.5766323,0.9294329686278016,0.7686466354040024,0,0,0,0,0,0,0,0,0,0
2016-03-29,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3512.71424657325,222.25376075,3088.63777132475,328.875342001875,40.29740022275,424.0764752485,178.55234675,4555.4577906,4190.5090467830005,15123.1562659,0.91988758087715,0.7685071836095441,0,0,0,0,0,0,0,0,0,0
2016-03-30,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3516.3206647892503,222.25281425,3092.5725978755,330.49125568425,40.3340646205,423.74806691375,178.459561625,4450.2921674,4093.003747495,15135.2327011,0.919715738548074,0.7727764664322302,0,0,0,0,0,0,0,0,0,0
2016-03-31,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3526.7486854755,222.242144375,3100.8179356565,329.3011765915,39.2300353645,425.930749819,178.195668875,4363.4298913,3994.605692591,14939.1793234,0.9154737883048428,0.7739461104575951,0,0,0,0,0,0,0,0,0,0
2016-04-01,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3532.793678953125,222.237662,3105.69883299475,326.59228373575,39.356979874,427.094845958375,174.9076475,4287.5747827,3914.643323675,14863.450011,0.9130204187855226,0.7761177363150583,0,0,0,0,0,0,0,0,0,0
2016-04-02,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3536.741549859,222.24253625,3109.959088558,328.6742981825,38.800484176125,426.782461301,175.36372887500002,4223.2929245000005,3904.163686450001,14856.971506700002,0.9244359215060172,0.7786564782826552,0,0,0,0,0,0,0,0,0,0
2016-04-03,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3536.8018494075,222.253459625,3111.779943956,328.98207486175,39.0031959325,425.0219054515,176.65357775,4250.653598,3905.009473515,14839.7374273,0.9186844760420771,0.7773406740403213,0,0,0,0,0,0,0,0,0,0
2016-04-04,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3533.36861260675,222.2619365,3112.4662395990003,329.6330477085,39.004202133625,420.90237300775,177.51786950000002,4255.685446,3881.724019776,15732.701753,0.912126628960443,0.7870921048491142,0,0,0,0,0,0,0,0,0,0
2016-04-05,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3533.1617370511253,222.268085375,3114.5624435967497,328.6755551785,39.060005504125,418.599293454375,177.677483,4240.1496153,3899.770184623,15071.5169258,0.9197246650333312,0.780435851754383,0,0,0,0,0,0,0,0,0,0
2016-04-06,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,22.83333,79.94592604166667,%,production,OP,3610.855798336179,222.09757489728304,3180.823752293879,324.4726174249178,48.76471927711041,430.03204604229984,172.09651686255225,3506.8835655,3312.998786773,13013.3023995,0.9447130835382166,0.7877213021130783,0,0,0,0,0,0,0,0,0,0
2016-04-07,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,99.99937583333332,%,production,OP,3543.129370865875,222.298778375,3126.6217671015,329.60918291425,39.56743605525,416.507603764375,178.884191375,4212.1599608,3811.103801598,15591.9987033,0.9047861042946174,0.7873093206208454,0,0,0,0,0,0,0,0,0,0
2016-04-08,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,99.994075,%,production,OP,3531.17328117925,222.335699,3121.321924478625,330.475926980625,39.396324453125,409.851356700625,178.764632375,3892.8892052,3606.346345822,14671.610806,0.9263932662159392,0.7903046565837263,0,0,0,0,0,0,0,0,0,0
2016-04-09,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,99.98816583333333,%,production,OP,3535.816095618875,222.340213625,3126.915698695,329.061537556,38.787569750875,408.900396923875,178.12996325,3794.9568635,3512.305065457,14511.4722434,0.9255191012152066,0.7926981367398617,0,0,0,0,0,0,0,0,0,0
2016-04-10,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,99.996415625,%,production,OP,3541.316317303625,222.34631825,3133.308638334625,327.80862981462496,38.218815320375,408.007678969,176.291217125,3773.571509500001,3457.6855847020006,14360.6425996,0.9162899327592564,0.7919087374397785,0,0,0,0,0,0,0,0,0,0
2016-04-11,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,99.997419375,%,production,OP,3545.34587481975,222.348854,3137.650967276125,329.6115579115,37.812370498375,407.69490754362505,177.0819275,3688.1558897,3449.443840016,14319.6959365,0.9352760412458008,0.7951917904869683,0,0,0,0,0,0,0,0,0,0
2016-04-12,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3549.20244732625,222.350049875,3142.28775055225,329.353242211875,37.031081008625,406.914696774,176.548760375,3574.8764116,3337.8451502520006,14280.9507069,0.9336952571062695,0.7997921693643554,0,0,0,0,0,0,0,0,0,0
2016-04-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,99.99907125,%,production,OP,3551.091268135375,222.354930875,3144.3257036632504,328.27685175975,36.7429479135,406.765564472125,177.414099125,3568.9010921,3319.38403768,14156.2866727,0.9300857468501096,0.7986536932947255,0,0,0,0,0,0,0,0,0,0
2016-04-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,99.99484395833332,%,production,OP,3551.8581867766247,222.3616475,3145.3212293871247,329.5696419295,36.4390933035,406.5369573895,178.438677875,3592.1733891000003,3293.4266737390003,14148.8017988,0.916833993518378,0.797521086013919,0,0,0,0,0,0,0,0,0,0
2016-04-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,99.98743291666666,%,production,OP,3552.59916476725,222.368378,3146.203761444125,328.34632496175,36.242793435375,406.395403323125,178.09170425,3491.5993272,3261.509954173,14119.4912842,0.934102011294774,0.8017386086844718,0,0,0,0,0,0,0,0,0,0
2016-04-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,1.9918,6.4447970833333335,%,production,OP,3635.138897577797,222.3808672800281,3165.359009824841,325.9087660492254,101.69933955895152,469.7798877529552,176.11438735015562,143.03027939999998,156.028466981,564.2588551,1.0908771739489451,0.7977767896843041,0,0,0,0,0,0,0,0,0,0
2016-04-17,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.908539375,%,production,OP,4291.535618634,219.224732,3508.67807472,178.996037016,663.220774044,782.8575439140001,61.453652,0.0,0.0,0.0,1.0466964513569985,0.8099407028047327,0,0,0,0,0,0,0,0,1,1
2016-04-18,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,10.59153,14.241494375,%,production,OP,4137.178143970456,220.1242964637744,3607.17044460795,278.83255321501656,168.6955581047167,530.0076993625069,141.40993729663418,1019.0750162,1021.638732532,4709.4323394,1.002515728765052,0.8221046159251614,0,0,0,0,0,0,0,0,0,0
2016-04-19,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3928.5655624525,220.18392875,3513.1621269388747,325.427450319875,40.4784741225,415.40343551362497,180.533279375,1908.5170483,1761.164924673,18877.606753,0.922792346152604,0.9081831193471176,0,0,0,0,0,0,0,0,0,0
2016-04-20,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,13.4918,54.69163854166667,%,production,OP,3894.9868534301113,220.05903710019123,3473.1129899719685,326.53040142390995,44.890005862225976,421.8738634581426,180.17916478308604,948.1259594,914.437076065,9594.3503778,0.9644679243290424,0.9100661050521442,0,0,0,0,0,0,0,0,0,0
2016-04-21,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.135689375,%,production,OP,4306.61695995,218.708024,3870.512930562,190.6016877,319.394271396,436.104029388,63.09095,0.0,0.0,0.0,0.944011849763547,0.7628943668272259,0,0,0,0,0,0,0,0,1,1
2016-04-22,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.0042872916666667,%,production,OP,4345.788387875999,218.162354,3612.934144842,170.303474562,667.6468986900001,732.854243034,58.453646,0.0,0.0,0.0,0.9235557751980518,0.6157226286023076,0,0,0,0,0,0,0,0,1,1
2016-04-23,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,2.17486,1.9482835416666664,%,production,OP,4298.267946538995,219.15488525175877,3385.7521190067387,191.38431000910612,587.0671232158071,912.515827532256,87.91048260592406,409.2150386,369.561978854,360.7835016,0.9030997006325564,0.4685508903773893,0,0,0,0,0,0,0,0,0,0
2016-04-24,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,60.072095833333336,%,production,OP,3943.4371546475,220.406573,3458.308054321875,314.52102481225,114.15436368625,485.129100325625,171.57748925,2900.6087796,2629.821436246,17017.3325474,0.9066446515440312,0.8543720592414817,0,0,0,0,0,0,0,0,0,0
2016-04-25,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,99.94905375,%,production,OP,3803.0206938255,220.56552425,3388.715020717625,327.202884650875,42.815420048875,414.305673107875,180.136759625,3011.4981299,2713.220631766,16461.376241500002,0.900953782712824,0.8453490700724174,0,0,0,0,0,0,0,0,0,0
2016-04-26,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,99.94954416666668,%,production,OP,3752.7045218065,220.689441875,3342.144557783875,326.04851210075,40.694994705125,410.55996402262497,180.559239875,3075.3397014,2764.278625026,16308.5338585,0.8988531002827446,0.8413454518315654,0,0,0,0,0,0,0,0,0,0
2016-04-27,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,99.946961875,%,production,OP,3715.047299665375,220.752518,3306.0958674952503,325.8788841165,37.864541875625,408.951432170125,180.473121875,3032.317401,2744.65495253,16045.2424119,0.90513445314955,0.8410531833872388,0,0,0,0,0,0,0,0,0,0
2016-04-28,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3686.281157719125,220.86272975,3278.991353396,325.853771391125,36.734695855625,407.289804323125,179.733314375,3064.7728206,2706.2611638370004,15877.6818735,0.8830217840770289,0.8382061422295715,0,0,0,0,0,0,0,0,0,0
2016-04-29,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3669.352403943,220.88937125,3260.484036244125,322.91857090937503,38.308596864,408.86836769887503,178.38259175000002,3301.1438804000004,2928.7769696550004,15073.1522764,0.8872006418878415,0.8203390294665353,0,0,0,0,0,0,0,0,0,0
2016-04-30,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3654.11886337575,220.924331375,3245.493836203,323.614680790375,38.071390236625,408.62502717275,179.72334462499998,3298.690854500001,2918.328056219,14950.7525738,0.8846928023697286,0.8192443036709485,0,0,0,0,0,0,0,0,0,0
2016-05-01,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3648.213753005875,220.948805375,3237.350605174,320.9715233865,37.8766616135,410.86314783187504,176.33973500000002,3212.3946613000003,2909.1628321280004,14794.0105086,0.9056056739151448,0.8215971133055515,0,0,0,0,0,0,0,0,0,0
2016-05-02,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3639.94201528725,220.996041875,3227.1865778207502,320.552206442,38.423636171,412.7554374665,176.12157275,3332.5929304,3017.5259890780003,14841.1840836,0.9054589180550824,0.8166262891949886,0,0,0,0,0,0,0,0,0,0
2016-05-03,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3629.106380410125,221.068857125,3220.1772599190003,322.958831040875,38.681486540375,408.929120491125,178.909303625,3330.6430893,2995.356479859,14962.3887223,0.8993327713443272,0.8179283169896437,0,0,0,0,0,0,0,0,0,0
2016-05-04,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3621.11095821125,221.158719875,3210.7088045975,322.2263196435,39.340333741875,410.40215361375,178.121783,3301.4583709,2954.332099163,15040.0049777,0.8948566867307277,0.8200002743427776,0,0,0,0,0,0,0,0,0,0
2016-05-05,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3616.05241953925,221.210565125,3206.53711890625,321.46189686450003,38.65447019125,409.515300633,177.957134,3321.7744572,2944.58206364,15109.507378199998,0.8864485236971975,0.8197751796719834,0,0,0,0,0,0,0,0,0,0
2016-05-06,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3615.831390692125,221.237491625,3204.624203659376,322.856059531375,40.50791079325,411.20718703275,178.08765125,3335.486243,2941.203859438,15006.1657999,0.8817916325125134,0.8181469021875182,0,0,0,0,0,0,0,0,0,0
2016-05-07,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3614.46998244025,221.252497625,3203.374036531875,324.622773452625,40.37019721225,411.095945908375,180.017346875,3320.8309857000004,2953.069245491,14978.7422283,0.8892561103553183,0.8185295937306661,0,0,0,0,0,0,0,0,0,0
2016-05-08,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3613.8606929103753,221.25321237500003,3199.827268215,323.159412551625,42.528003078875,414.033424695375,179.61812112500002,3309.8238182000005,2929.902802291,14919.8067086,0.8852141271629331,0.8184371420290655,0,0,0,0,0,0,0,0,0,0
2016-05-09,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3616.2634316995,221.25446975,3203.3740184021253,323.37522003075,42.43465601775,412.88941329737503,177.76221049999998,3267.1160083,2900.124740957,15024.9723318,0.8876711857152697,0.8213918527204018,0,0,0,0,0,0,0,0,0,0
2016-05-10,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3618.479270895875,221.260085,3206.3274000015,324.41728180125,41.636131179,412.15187089437495,181.03962087500005,3228.559473,2867.488307805,19912.7207847,0.8881633842540029,0.8604848376128311,0,0,0,0,0,0,0,0,0,0
2016-05-11,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3619.722572891375,221.267053625,3207.8406207366247,323.850192286125,41.208386922375,411.88195215475,181.23371075,3217.6152036,2864.697033917,14657.7103259,0.8903168504151334,0.8199968331603301,0,0,0,0,0,0,0,0,0,0
2016-05-12,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3620.603125784,221.271419,3208.8155510645,324.347394636625,40.916842412625,411.7875747195,180.9159875,3191.0093073,2847.0559286790008,14656.1378734,0.8922117281719785,0.8212033959830413,0,0,0,0,0,0,0,0,0,0
2016-05-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3621.544510031125,221.27616575,3209.53335016975,320.94446775625,41.1950343615,412.011159861375,179.877265625,3168.3030932,2825.534797352,14661.4842119,0.8918132875028056,0.8223028105167725,0,0,0,0,0,0,0,0,0,0
2016-05-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3621.842173331501,221.280128375,3209.73000961125,320.4653407665,41.371264596375006,412.11216372025,179.00494775,3140.3763368,2805.1847014770005,14584.4340394,0.8932638641442079,0.8228259558129467,0,0,0,0,0,0,0,0,0,0
2016-05-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3628.80122347975,221.2684535,3213.1223577825,322.40223260775,40.583309401875,415.67886569725,179.187121625,2923.0005032000004,2647.2630134290007,13676.6886602,0.9056662872725708,0.8239123350788514,0,0,0,0,0,0,0,0,0,0
2016-05-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3625.302480870625,221.290017125,3212.9964889715,324.363560330375,41.492607013125,412.305991899125,180.420792875,3164.0889205000003,2048.195390186,14770.2979249,0.6473254834640794,0.8235741791578696,0,0,0,0,0,0,0,0,0,0
2016-05-17,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3625.54900014625,221.29869237500003,3213.373648204,324.939847672,41.411790630875,412.17535194225,180.549494375,3112.9527652,2799.020873739,14518.768423,0.8991530180057741,0.8234458943643381,0,0,0,0,0,0,0,0,0,0
2016-05-18,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3626.024105353125,221.30265725,3214.035891712,325.027193785875,41.171903822125,411.988213641125,180.072029,3095.9702782000004,2793.2522174940004,14458.0717565,0.902221909933192,0.823632057387123,0,0,0,0,0,0,0,0,0,0
2016-05-19,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3626.76689631875,221.306134625,3215.05609504725,322.587606279875,41.136668653,411.7108012715,180.167742125,3067.0371522,2774.477157239,14408.2564613,0.904611525572442,0.824492954451383,0,0,0,0,0,0,0,0,0,0
2016-05-20,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3627.5763715265,221.309606375,3216.13755880775,323.57910417762497,40.96157454912501,411.43881271875,179.28919775,3062.7600814,2734.5319937750005,14387.1226997,0.8928325827353198,0.8244824839329418,0,0,0,0,0,0,0,0,0,0
2016-05-21,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3628.7780929403752,221.311069625,3217.286655600625,322.60612884112504,40.9205016005,411.49143733975,179.247922625,3019.4232905000003,2689.964842375,14560.281169000002,0.8908869620362359,0.8282437968478864,0,0,0,0,0,0,0,0,0,0
2016-05-22,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3629.528827758125,221.311284875,3218.929253253375,325.1660465195,39.992152643625005,410.59957450475,179.936501,3033.3237706,2712.3112782410003,14826.2143358,0.894171372185732,0.8301566506071619,0,0,0,0,0,0,0,0,0,0
2016-05-23,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3630.675353148125,221.310645875,3220.26812018275,323.81938984087503,39.89131799575,410.407232965375,180.73452200000003,3045.526002,2725.773948175,14858.0407744,0.8950092517302369,0.8298927783476904,0,0,0,0,0,0,0,0,0,0
2016-05-24,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3631.350094097125,221.312502125,3220.98547813075,321.13616871112504,40.205020081625,410.364615966375,180.094686875,3066.282375,2743.056256061,14825.8998453,0.8945869690364052,0.8286244608261882,0,0,0,0,0,0,0,0,0,0
2016-05-25,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3632.085962519875,221.314123625,3222.05299407025,323.412189612625,39.63758610125,410.032968449625,180.675939125,3079.2393836,2743.8310605790007,14751.239800600002,0.8910742942535157,0.8273047318701011,0,0,0,0,0,0,0,0,0,0
2016-05-26,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3631.287760995,221.318380625,3221.730438623125,326.6416147855,39.127448174125,409.557322371875,180.866082125,3079.9312627,2745.24117655,14770.8011097,0.8913319624358772,0.827461910332483,0,0,0,0,0,0,0,0,0,0
2016-05-27,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3630.492490446375,221.324451875,3221.552573689125,326.717539156875,38.537765968875,408.93991675725,180.861593,3050.6207481,2726.5815953640003,14750.1076348,0.8937792733043531,0.8286238246840206,0,0,0,0,0,0,0,0,0,0
2016-05-28,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3630.79985920625,221.327922125,3222.1224491425,325.553488341875,38.3109779045,408.67741006375,181.075509875,3061.0618327,2737.7534007090003,14849.4237347,0.894380300150348,0.8290910751034226,0,0,0,0,0,0,0,0,0,0
2016-05-29,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3630.70859404475,221.33117075,3222.0301989312497,325.290939345625,38.543241153375,408.6783951135,180.76505637500003,3031.7513181,2727.8751728250004,14875.6522424,0.8997687760665546,0.8306984422472384,0,0,0,0,0,0,0,0,0,0
2016-05-30,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3631.281750982875,221.33114300000005,3222.68567399925,324.47158644575,38.155427671125,408.596076983625,181.423862,3021.9392145,2690.950828799,14778.537576,0.8904715276492534,0.8302326814013887,0,0,0,0,0,0,0,0,0,0
